0.6794531761227581,0.46874030926444915
0.6511593123452104,0.4556382108294503
0.641485249093136,0.4435982347687305
0.6344394751863089,0.45218488405257956
0.627365068024773,0.4516656296276256
0.4524137567561448,0.31109218982701803
0.25176597035618636,0.3130540020496312
0.2254268467016497,0.33489363425467883
0.2095717355340768,0.2568627691503552
0.1889005680195246,0.2455454617815905
0.1789656737371919,0.28411089287792946
0.18854888367629175,0.39082659445497214
0.18652728922302966,0.33068891657382576
0.16899305344331583,0.2786365287244649
0.16131450070744363,0.28156672101673663
0.17096664557988464,0.3939107752080945
0.1714346872929472,0.32157291429251106
0.16158849307998535,0.28317277972169674
0.15098693199212715,0.2673277395792841
0.18294669935979307,0.27198574685321825
0.18880965093199975,0.3339128264570763
0.19501548319617673,0.26192775391330375
0.17376835949287706,0.3749061020101467
0.18892802636778686,0.28775510569077334
0.17312880220289292,0.3592529177552511
0.18357026279716518,0.340290830295677
0.17014485151618677,0.44458235311965094
0.17892055949879224,0.3310928054267119
0.1671512735314771,0.2698807907033485
0.1564563195761309,0.28793058366108254
0.17610500650064762,0.29178001491342626
0.17941062168348973,0.29765778884435723
0.1839906404904371,0.2808083008630047
0.1687297996411798,0.3528423048864577
0.1702233405946317,0.2998746677548805
0.1561731597934937,0.25229370064045514
